CODIGO MUNICIPIO;LATITUDE;LONGITUDE
352020;-23.2;-46.15
313020;-19.95;-44.7
291345;-13.82;-39.14
270320;-10.12;-36.66
431010;-29.57;-50.79
330187;-22.83;-42.22
291350;-14.75;-40.08
352030;-24.7;-47.55
260690;-7.83;-37.51
411000;-23.19;-51.82
313030;-20.17;-45.71
500430;-23.68;-54.56
411005;-24.71;-53.08
230550;-6.35;-39.29
313040;-21.17;-44.92
431020;-28.38;-53.91
352042;-24.74;-47.54
280270;-10.43;-36.54
260760;-7.74;-34.82
220465;-2.85;-41.82
352044;-20.43;-51.34
352040;-23.77;-45.35
291360;-14.78;-39.04
420710;-26.89;-48.82
313050;-20.93;-45.83
431030;-28.92;-52.12
250670;-7.38;-37.5
420720;-28.34;-48.81
411007;-24.44;-50.76
431033;-29.97;-50.12
313055;-19.59;-41.97
420730;-28.23;-48.66
411010;-25.22;-50.6
420740;-27.49;-49.42
431036;-29.35;-51.77
210530;-5.52;-47.47
411020;-25.57;-51.07
520993;-18.48;-49.98
411030;-22.74;-52.19
260700;-8.9;-37.82
313060;-22.31;-46.32
313065;-15.49;-42.19
420750;-26.89;-49.23
352050;-23.09;-47.21
431040;-27.83;-54.18
230560;-5.39;-40.3
352060;-22.17;-51.25
411040;-23.47;-52.69
313070;-19.03;-47.91
352070;-19.97;-50.29
520995;-17.14;-49.98
280280;-11.51;-37.51
510450;-15.49;-58.57
250680;-7.26;-35.61
313080;-21.4;-44.91
260710;-7.67;-37.45
431041;-27.88;-54.01
291370;-11.78;-38.35
150340;-1.42;-47.91
270330;-9.21;-37.75
313090;-19.54;-42.11
313100;-19.49;-44.38
220470;-6.66;-41.7
521000;-16.35;-49.49
313110;-18.72;-44.36
500440;-19.72;-51.93
352080;-21.77;-50.96
420757;-27;-51.24
313115;-19.41;-42.41
521010;-17.72;-48.15
313120;-19.8;-41.71
240470;-5.49;-36.85
230565;-4.9;-40.75
313130;-19.46;-42.53
230570;-6.78;-38.71
352090;-23.05;-49.62
431043;-28.81;-51.27
291380;-12.3;-39.3
352100;-23.35;-47.68
352110;-22.43;-47.71
313140;-18.69;-49.94
291390;-14.13;-39.73
352115;-20.65;-49.38
420760;-27.4;-51.77
291400;-12.15;-39.73
411050;-25.02;-50.58
521015;-15.17;-49.66
510452;-12.24;-56.14
220480;-6.82;-41.74
431046;-27.93;-52.42
130180;-7.05;-71.69
150345;-2.55;-47.49
260720;-8.39;-35.06
521020;-16.44;-51.11
411060;-24;-53.7
420765;-26.98;-53.53
352120;-24.58;-48.59
230580;-4.32;-40.71
352130;-20.43;-48.01
420768;-26.63;-52.45
260730;-7.65;-40.14
240480;-6.81;-37.19
170980;-11.23;-48.46
230590;-4.54;-40.71
313150;-22.09;-46.18
420770;-27.07;-52.13
291410;-11.81;-42.61
140028;2.18;-61.04
230600;-5.81;-38.3
411065;-24.42;-53.35
352140;-22.58;-47.51
420775;-26.82;-53.27
431050;-27.19;-53.25
313160;-18.98;-47.46
291420;-13.25;-40.08
291430;-13.28;-40.95
130185;-3.28;-60.18
420780;-27.02;-51.9
352150;-21.27;-49.4
352160;-21.57;-51.34
291440;-12.24;-41.61
291450;-12.05;-38.76
420785;-26.65;-52.89
411070;-25.46;-50.65
230610;-3.74;-39.78
291460;-11.3;-41.85
411080;-24.42;-52.1
420790;-26.23;-50.79
150350;-1.76;-47.43
320265;-20.34;-41.64
220490;-7.73;-41.67
521030;-16.31;-50.9
420800;-27.29;-52.32
431053;-29.61;-53.76
280290;-10.68;-37.42
250690;-7.32;-35.33
280300;-11.27;-37.79
291465;-16.57;-39.55
352170;-23.86;-49.13
291470;-12.52;-40.3
521040;-16.02;-49.81
280310;-10.12;-37.1
313170;-19.61;-43.22
313180;-18.56;-41.23
313190;-20.25;-43.8
330190;-22.74;-42.85
291480;-14.78;-39.27
171050;-8.39;-47.76
313200;-17.06;-43.3
313210;-15.1;-44.09
291490;-14.27;-38.99
130190;-3.14;-58.44
260740;-8.83;-38.7
431055;-28.78;-55.25
291500;-12.98;-40.97
291510;-14.16;-40
291520;-14.28;-39.84
291530;-16.08;-39.61
320270;-19.8;-40.85
291535;-11.01;-42.39
330200;-22.85;-43.77
411090;-22.61;-51.96
313220;-20.39;-44.48
521056;-15.91;-49.6
521060;-15.75;-49.63
171070;-5.76;-47.48
352180;-23.41;-49.09
260750;-8.94;-37.42
230620;-4.67;-37.82
220500;-7.44;-41.47
420810;-26.33;-49.9
210535;-5.14;-45.79
313230;-17.4;-41.66
411095;-25.13;-54.3
230625;-3.96;-38.52
150360;-4.27;-55.98
521080;-19.06;-51.54
240485;-5.64;-36.87
420820;-26.9;-48.66
352190;-21.31;-49.05
352200;-21.98;-48.8
291540;-15.14;-39.72
313240;-22.42;-45.45
291550;-14.67;-39.37
330205;-21.42;-41.69
291560;-17.03;-39.53
313250;-17.85;-42.85
130195;-6.42;-68.25
313260;-21.41;-42.81
291570;-13.77;-39.68
313270;-18.03;-41.68
411100;-23.01;-50.4
411110;-23.66;-51.99
291580;-15.24;-40.62
260765;-7.4;-35.11
313280;-19.41;-43.32
313290;-21.07;-47.04
313300;-22.28;-44.86
291590;-12.26;-38.04
352210;-24.18;-46.78
313310;-22.29;-44.93
510454;-12.17;-56.68
291600;-17.16;-40.33
313320;-19.17;-41.86
313330;-16.56;-41.5
352215;-24.63;-48.84
330210;-21.67;-42.08
521090;-14.95;-49.54
230630;-3.68;-39.58
313340;-19.9;-49.38
291610;-12.88;-38.67
291620;-14.89;-39.42
291630;-15.95;-39.53
313350;-20.47;-45.12
352220;-23.71;-46.84
210540;-3.39;-44.35
411120;-25.96;-52.81
420830;-27.09;-48.61
320280;-21.01;-40.83
411125;-25.21;-49.34
330220;-21.2;-41.88
260770;-7.37;-37.18
291640;-15.24;-40.24
352230;-23.59;-48.05
352240;-23.98;-48.87
313360;-22.76;-46.22
352250;-23.54;-46.93
291650;-11.31;-38.23
230640;-3.49;-39.57
352260;-22.43;-46.82
130200;-2.74;-58.02
420840;-27.16;-53.71
521100;-15.82;-50.61
352265;-24.57;-49.16
171090;-8.38;-48.11
260775;-7.77;-34.89
291660;-14.42;-39.56
230650;-4.56;-38.92
420845;-26.11;-48.61
352270;-21.59;-48.81
500450;-22.07;-54.78
171110;-8.57;-48.68
352280;-23.7;-49.49
250700;-7.3;-38.15
280320;-10.99;-37.31
250710;-6.82;-35.24
110110;-9.2;-63.18
431057;-28.78;-52.17
352290;-22.23;-48.71
352300;-20.64;-51.5
521120;-15.56;-49.94
352310;-23.48;-46.34
291670;-13.45;-39.94
431060;-29.12;-56.55
500460;-23.47;-54.18
260780;-7.66;-35.1
320290;-19.87;-40.87
291680;-15.65;-40.06
352320;-24.11;-49.34
230655;-2.92;-39.91
352330;-24.28;-47.17
521130;-18.76;-51.34
431065;-29.48;-50.1
330225;-22.49;-44.56
313370;-20.19;-44.42
352340;-23;-46.83
431070;-27.38;-52.45
291685;-12.71;-39.69
352350;-23.1;-48.61
230660;-4.52;-39.62
250720;-7.37;-35.62
240490;-5.84;-37.99
313375;-20.73;-46.75
510455;-11.06;-55.27
160025;-0.59;-50.67
521140;-16.2;-49.6
220510;-7.6;-43.02
313380;-20.07;-44.57
411130;-22.73;-52.88
313390;-20.67;-43.61
313400;-16.61;-41.76
210542;-4.44;-47.52
510460;-17.2;-54.15
352360;-22.25;-47.82
352370;-20.64;-47.21
291690;-13.53;-40.15
291700;-10.69;-39.85
352380;-21.73;-46.97
291710;-15.11;-40.06
352390;-23.26;-47.29
291720;-13.81;-41.29
291730;-13.73;-39.14
313410;-19.39;-41.16
313420;-18.96;-49.46
521150;-18.42;-49.21
313430;-21.31;-44.87
352400;-23.15;-47.05
150370;-5.13;-49.32
420850;-27.41;-49.6
313440;-19.72;-50.19
313450;-21.29;-44.65
352410;-20.33;-47.78
291733;-14.41;-43.55
320300;-20.34;-41.53
411140;-25.01;-50.85
411150;-24.24;-51.68
411155;-23.4;-53.36
411160;-23.61;-52.22
500470;-22.3;-53.81
521160;-16.6;-50.79
431075;-29.52;-53.58
431080;-29.59;-51.16
260790;-8.11;-35.01
420860;-27.17;-51.73
352420;-20.68;-48.41
291735;-13.61;-44.43
411170;-23.74;-50.07
431085;-27.63;-53.27
352430;-21.25;-48.32
313460;-19.51;-43.74
240500;-6.42;-36.2
291740;-14.85;-42.43
250730;-6.61;-35.29
270340;-9.63;-37.2
150375;-6.22;-57.75
352440;-23.3;-45.96
411180;-23.16;-49.96
352450;-20.88;-49.56
510480;-15.96;-54.96
313470;-16.14;-40.29
420870;-28.99;-49.76
291750;-11.18;-40.51
220515;-7.93;-41.2
313480;-21.01;-46.74
270350;-8.84;-35.45
431087;-29.03;-53.05
150380;-4.45;-49.11
352460;-24.69;-48
431090;-27.72;-52.53
313490;-22.28;-46.61
411190;-23.11;-51.53
291760;-13.53;-39.97
313500;-19.64;-42.75
431100;-32.56;-53.37
291770;-10.26;-40.19
320305;-18.9;-40.07
230670;-5.61;-38.76
431110;-29.49;-54.68
411200;-24.25;-49.7
230680;-5.65;-38.61
230690;-5.89;-38.62
291780;-13.11;-38.89
352470;-22.7;-46.98
230700;-4.83;-37.78
420880;-28.61;-49.02
313505;-15.33;-43.67
220520;-7.35;-41.13
352480;-20.26;-50.54
352490;-23.25;-45.68
313507;-18.46;-41.8
313510;-15.8;-43.3
521170;-17.04;-50.14
411210;-23.6;-51.64
291790;-11.56;-37.78
240510;-5.35;-36.12
352500;-23.52;-46.9
240520;-6.01;-37.4
510490;-15.23;-56.48
411220;-24.14;-52.78
313520;-15.48;-44.36
240530;-6.15;-35.6
313530;-20.14;-45.5
270360;-9.08;-35.25
280330;-10.59;-36.93
330227;-22.64;-43.65
240540;-6.46;-35.94
411230;-23.81;-50.13
280340;-10.34;-36.8
313535;-15.99;-44.27
500480;-23.89;-54.4
130210;-1.82;-66.59
411240;-23.46;-52.55
260795;-8.72;-35.79
431112;-28.88;-50.35
521180;-15.75;-49.33
420890;-26.48;-49.06
500490;-20.14;-54.39
270370;-9.65;-37
500500;-21.47;-56.13
230710;-7.58;-39.29
411250;-24.17;-51.69
240550;-5.65;-35.96
240560;-6.37;-37.35
220525;-6.09;-42.63
240570;-6.58;-36.77
411260;-22.54;-52.06
420895;-26.72;-52.86
352510;-21.01;-47.76
431113;-29.29;-54.22
352520;-23.1;-46.72
110011;-10.43;-62.46
521190;-17.88;-51.71
411270;-23.25;-50.97
260800;-7.98;-36.49
500510;-22.48;-54.3
230720;-7.68;-39.01
210545;-5.81;-44.22
260805;-9.18;-38.26
220527;-4.77;-41.81
352530;-22.29;-48.55
171150;-12.65;-48.59
521200;-16.17;-50.95
510500;-15.34;-58.86
313540;-20.53;-43.98
313545;-17.08;-42.25
210547;-5.37;-45.63
313550;-20.45;-42.66
270375;-10.01;-36.02
291800;-13.85;-40.08
313560;-17.23;-44.44
313570;-19.23;-44.02
313580;-16.43;-41
291810;-10.06;-38.34
250740;-6.55;-37.8
352540;-20.31;-47.58
320310;-20.78;-41.39
220530;-7.08;-43.5
313590;-21.99;-45.29
411275;-24.38;-53.38
521205;-15.95;-49.37
230725;-2.79;-40.51
110012;-10.88;-61.94
291820;-13.25;-39.57
291830;-14.01;-39.88
420900;-27.17;-51.5
313600;-16.65;-41.03
313610;-19.17;-42.67
352550;-22.93;-46.27
260810;-7.85;-35.58
240580;-5.53;-35.81
220535;-8.51;-42.41
240590;-6.27;-37.79
291835;-11.35;-41.66
210550;-5.44;-47.4
313620;-19.8;-43.17
320313;-19.75;-40.38
250750;-7.11;-34.86
313630;-17.74;-46.17
352560;-22.25;-50.76
313640;-17.75;-44.17
270380;-9.13;-35.74
260820;-8.62;-35.53
220540;-3.5;-42.19
411280;-23.49;-49.9
220545;-3.47;-42.42
431115;-28.64;-54.12
420910;-26.3;-48.84
313650;-15.89;-40.17
120032;-9.43;-71.88
420915;-26.95;-49.62
352570;-21.05;-49.68
240600;-6.31;-38.28
220550;-4.75;-42.57
313652;-16.9;-42.6
313655;-18.21;-42.49
210560;-4.96;-44.7
313657;-16.54;-42.51
521210;-17.8;-49.61
510510;-11.25;-57.52
250760;-7.17;-35.58
171180;-8.11;-49.06
313665;-19.95;-44.34
250770;-7.06;-36.57
291840;-9.41;-40.5
230730;-7.21;-39.31
220551;-5.17;-41.7
230740;-6.52;-39.52
260825;-8.7;-36.48
291845;-16.84;-40.15
240610;-6.03;-37.02
510515;-11.37;-58.74
313670;-21.76;-43.34
220552;-10.32;-44.23
431120;-29.22;-53.68
352580;-22;-49.78
352585;-23.08;-47.78
210565;-1.84;-46.09
250780;-6.99;-36.71
270390;-8.93;-35.57
240615;-6.27;-35.34
352590;-23.18;-46.88
411290;-23.43;-50.24
270400;-9.92;-36.47
352600;-21.51;-51.43
260830;-8.71;-36.41
420917;-26.39;-52.72
352610;-24.32;-47.63
352620;-23.93;-47.06
313680;-16.84;-43.58
411295;-24.42;-52.84
220553;-9.23;-43.12
260840;-8.71;-36.13
250790;-7.37;-35.23
250800;-7.53;-37.81
130220;-3.48;-66.06
313690;-21.25;-46.57
510517;-10.31;-58.35
150390;-2.15;-56.09
510520;-16.05;-54.88
411300;-23.62;-52.46
521220;-15.86;-50.86
291850;-11.04;-41.96
291855;-15.19;-39.49
291860;-13.51;-41.59
130230;-2.74;-66.76
500515;-22.86;-54.6
313695;-14.26;-44.15
411310;-23.81;-51.66
130240;-7.25;-64.79
420920;-27.26;-51.55
313700;-17.63;-41.73
500520;-19;-57.6
291870;-13.65;-40.21
313710;-18.17;-46.8
280350;-10.91;-37.65
420930;-27.81;-50.32
210570;-4.57;-45.13
210580;-4.6;-45.04
210594;-4.6;-44.97
210590;-3.95;-44.82
250810;-6.57;-37.91
220555;-4.51;-42.62
431123;-29.48;-53.01
270410;-9.82;-36.73
171190;-10.79;-49.62
313720;-20.02;-45.54
240620;-6.39;-35.59
250820;-6.67;-35.37
240630;-6.14;-35.43
220557;-4.39;-41.6
240640;-6;-35.87
220556;-8.47;-41.52
260845;-7.84;-35.31
260850;-7.93;-35.29
210592;-6.04;-43.52
260860;-9.12;-36.45
220558;-5.41;-42.64
220559;-6.51;-41.58
171195;-10.37;-47.55
260870;-8.65;-35.9
313730;-16.98;-44.58
431127;-28.57;-52.85
313740;-20.91;-44.07
313750;-18.77;-46.4
313753;-17.83;-46.51
260875;-8.99;-40.27
210596;-4.81;-45.33
240650;-6.09;-36.46
291875;-14.03;-42.14
240660;-6.13;-35.49
521225;-19.18;-51.39
313760;-19.62;-43.88
250830;-7.17;-35.85
431130;-28.2;-51.52
431125;-29.23;-52.79
352630;-23.09;-45.18
220554;-5.83;-42.62
420940;-28.48;-48.78
500525;-22.54;-55.15
291880;-13.18;-39.42
330230;-21.2;-42.12
431140;-29.46;-51.96
171200;-9.75;-48.35
431142;-27.68;-53.18
420945;-26.85;-52.56
210598;-6.18;-47.03
291890;-17.61;-40.34
291900;-12.35;-40.9
260880;-8.66;-36.31
291905;-13.47;-40.22
240670;-5.69;-36.24
240680;-6.15;-36.11
313770;-20.15;-41.62
291910;-11.78;-38.9
313780;-21.97;-45.34
510523;-15.32;-58
313790;-20.79;-43.47
220560;-7.26;-43.93
411320;-25.77;-49.71
291915;-11.38;-41.83
320316;-19.89;-41.05
411325;-24.88;-52.46
313800;-21.37;-42.47
160027;-0.84;-52.51
352640;-23.04;-47.83
280360;-10.8;-37.16
411330;-25.4;-52.41
313810;-17.88;-44.57
250840;-6.51;-38.18
420950;-27.21;-49.73
291920;-12.89;-38.32
420960;-28.39;-49.39
171215;-12.78;-46.5
352650;-21.16;-51.04
313820;-21.24;-45
230750;-6.75;-38.97
431150;-30.81;-53.89
352660;-22.57;-44.9
313830;-19.71;-45.02
420970;-26.92;-50.69
352670;-22.18;-47.38
313835;-17.08;-42.69
291930;-12.56;-41.38
352680;-22.59;-48.79
420980;-27.5;-49.28
313840;-21.53;-42.64
521230;-16.61;-48.74
411340;-23.07;-50.75
431160;-27.6;-53.07
313850;-22.02;-44.31
291940;-14.68;-42.5
411342;-24.1;-51.65
210600;-4.51;-44.46
313860;-21.84;-43.79
352690;-22.56;-47.4
313862;-19.55;-50.58
260890;-7.87;-35.45
270420;-9.74;-36.5
150400;-1.89;-49.38
230760;-5.14;-38.09
411345;-25.26;-53.57
352700;-22.52;-46.65
420985;-27.05;-52.06
431162;-29.59;-51.2
431164;-29.46;-51.2
320320;-19.39;-40.07
352710;-21.67;-49.74
250850;-7.37;-36.94
291950;-13.64;-41.84
171240;-9.59;-46.67
411350;-22.92;-53.13
411360;-23;-51.95
250855;-6.61;-35.44
411370;-23.3;-51.16
313865;-15.9;-44.3
420990;-27.16;-49.54
352720;-22.73;-45.12
210610;-7.08;-45.14
352725;-20.96;-50.22
352730;-23.08;-46.95
510525;-13.05;-55.91
352740;-21.71;-51.01
250860;-6.9;-34.86
352750;-22.43;-49.52
510530;-11.22;-50.66
240690;-6.11;-37.81
352760;-21.55;-47.7
220570;-2.87;-41.66
210620;-1.26;-45.87
291955;-12.09;-45.8
240700;-6.41;-38.38
313867;-20.44;-42.1
313868;-16.11;-44.58
421000;-26.72;-48.93
411373;-24.28;-52.27
352770;-21.67;-50.32
313870;-21.51;-44.9
411375;-24.07;-51.73
352780;-22.41;-49.81
411380;-22.75;-51.65
352790;-22.34;-50.39
313880;-19.8;-45.68
421003;-27.13;-51.46
521250;-16.25;-47.95
220580;-3.45;-42.36
171245;-6.18;-47.85
330240;-22.37;-41.78
240710;-5.85;-35.35
291960;-12.13;-40.36
431171;-29.14;-56.06
280370;-10.66;-37.54
160030;0.03;-51.06
260900;-7.55;-35.45
291970;-15.56;-40.42
352800;-22.5;-48.71
240720;-5.11;-36.63
352810;-20.8;-49.96
291980;-13.01;-42.69
352820;-20.14;-50.19
270430;-9.66;-35.73
313890;-17.07;-40.71
431170;-27.56;-51.66
110013;-9.44;-61.98
313900;-21.67;-45.91
260910;-7.68;-35.51
421005;-26.85;-51.37
330245;-21.98;-42.25
291990;-9.16;-39.05
230763;-4.85;-39.57
220585;-3.48;-42.5
291992;-12.74;-38.62
313910;-21.48;-44.33
250870;-7.25;-37.42
150405;-2.05;-47.55
291995;-14.66;-41.49
421010;-26.11;-49.8
150410;-0.79;-47.59
210630;-3.39;-42.2
352830;-20.64;-50.22
330250;-22.65;-43.04
292000;-15.62;-40.26
292010;-11.71;-40.14
352840;-23.54;-47.18
352850;-23.31;-46.58
521260;-17.29;-49.49
421020;-27.41;-48.95
270440;-9.53;-36.98
240725;-6.4;-38.32
421030;-26.36;-50.32
313920;-17.84;-42.07
292020;-14.33;-43.77
292030;-14.38;-41.87
280380;-10.34;-36.92
280390;-10.65;-37.3
411390;-25.87;-50.82
250880;-6.9;-37.52
250890;-6.83;-35.12
521270;-14.48;-46.11
411400;-24.31;-52.52
313925;-15.05;-42.94
431173;-29.21;-49.93
130250;-3.29;-60.62
250900;-7.7;-38.15
130255;-3.42;-60.45
260915;-8.96;-37.62
130260;-3.1;-60.02
120033;-7.61;-72.89
411410;-23.34;-52.09
411420;-23.54;-51.67
411430;-25.77;-49.32
352860;-23;-49.32
411435;-26.14;-53.31
313930;-14.75;-43.93
330260;-22.95;-44.04
411440;-25.94;-52.17
313940;-20.25;-42.03
313950;-20.35;-41.95
130270;-5.8;-61.29
220590;-8.01;-43.87
411450;-24.51;-51.66
120034;-8.83;-69.26
431175;-29.58;-55.48
292040;-14.14;-40.24
292045;-10.71;-44.03
313960;-18.78;-40.97
320330;-18.86;-41.12
431177;-29.67;-50.2
313980;-21.86;-43
270490;-9.44;-36.38
521280;-14.01;-49.17
130280;-1.85;-65.58
150420;-5.36;-49.11
352870;-22.1;-51.96
210632;-2.04;-45.95
352880;-22.61;-50.66
421040;-28.84;-49.45
500540;-21.61;-55.16
150430;-0.76;-47.45
230765;-3.87;-38.62
292050;-13.44;-40.43
270450;-9.01;-35.22
292060;-12.77;-38.91
260920;-8.8;-35.82
210635;-4.59;-45.57
230770;-3.89;-38.68
210637;-2.24;-45.85
150440;-0.71;-47.69
352885;-21.25;-49.12
431179;-29.54;-51.55
320332;-21.04;-40.82
431180;-28.44;-52.2
292070;-14.1;-39.01
421050;-26.76;-53.17
270460;-9.23;-37.34
313970;-19.51;-44.67
250905;-6.76;-35.01
510558;-11.13;-54.59
431190;-27.46;-51.9
240730;-6.29;-38.16
292080;-13;-40.53
230780;-3.12;-40.14
220595;-7.44;-40.66
220600;-7.12;-43.89
411460;-24.55;-54.05
270470;-9.71;-35.89
320334;-20.41;-40.68
120035;-8.94;-72.79
421055;-26.8;-52.62
250910;-7.05;-35.31
313990;-22.3;-45.37
411470;-23.61;-53.2
411480;-23.48;-51.79
314000;-20.37;-43.41
431198;-30.35;-51.58
431200;-27.35;-52.14
171250;-9.79;-49.65
352890;-21.79;-51.18
270480;-9.57;-36.3
330270;-22.91;-42.81
314010;-18.5;-42.08
320335;-19.41;-40.54
411490;-23.74;-51.3
411500;-22.73;-53.04
352900;-22.21;-49.94
411510;-24;-53.14
411520;-23.42;-51.93
352910;-20.44;-50.82
314015;-20.05;-44.18
411530;-26.35;-52.55
411535;-24.41;-53.83
314020;-21.69;-42.95
150442;-1.35;-48.34
250915;-6.84;-38.34
314030;-19.71;-42.73
411540;-26.14;-53.02
314040;-22.44;-45.16
431205;-29.32;-52.09
411545;-25.11;-52.25
314050;-19.33;-45.23
230790;-3.22;-40.69
352920;-22.14;-51.17
240740;-6.08;-37.91
314053;-20.25;-41.87
280400;-10.73;-37.08
411550;-23.7;-51.63
521290;-17.98;-48.64
292090;-15.56;-39.3
230800;-3.52;-40.34
220605;-7.46;-41.12
421060;-26.61;-49
250920;-7.19;-35.78
431210;-29.56;-54.45
292100;-12.52;-38.29
270500;-9.11;-37.73
210640;-3.62;-43.11
314055;-15.68;-40.74
352930;-21.6;-48.36
250930;-6.6;-35.05
171270;-10.54;-46.42
411560;-25.24;-53.99
314060;-18.47;-43.06
314070;-19.98;-44.42
317150;-18.59;-41.9
314080;-21.86;-43.31
314085;-14.85;-43.92
220610;-3.71;-42.55
292105;-13.9;-42.84
210650;-3.1;-45.03
250933;-7.12;-35.76
411570;-25.81;-48.54
314090;-20.28;-42.34
431213;-28.27;-52.19
250937;-6.53;-37.72
431215;-29.52;-52.12
431217;-28.25;-54.61
411573;-24.7;-52.14
314100;-15.39;-42.86
210660;-5.51;-43.19
210663;-3.63;-44.55
421070;-26.47;-51.14
314110;-19.55;-44.08
521295;-15.44;-50.74
270510;-9.15;-35.53
510560;-10.05;-54.93
250939;-7.26;-37.35
314120;-19.22;-45.96
352940;-23.66;-46.46
411575;-23.9;-51.22
130290;-3.38;-57.71
521300;-17.97;-50.33
171280;-5.95;-47.5
230810;-7.38;-38.77
240750;-5.51;-35.26
431220;-27.63;-51.8
160040;-0.11;-51.28
314130;-19.99;-46.22
292110;-17.37;-40.22
411580;-25.29;-54.09
150445;-3.44;-52.88
314140;-16.22;-41.47
421080;-28.82;-49.63
150450;-1.8;-50.71
330280;-22.52;-43.73
314150;-18.66;-41.4
352950;-21.16;-49.58
411585;-24.45;-54.16
314160;-21.19;-43.34
352960;-20.35;-50.17
230820;-3.54;-40.45
352965;-19.96;-50.63
330285;-22.78;-43.42
314170;-19.22;-42.6
270520;-9.38;-35.84
240760;-6.07;-37.51
220620;-4.16;-42.89
292120;-11.42;-40.59
220630;-5.68;-42.73
330290;-22.45;-43.46
352970;-20.17;-48.03
292130;-12.86;-39.85
230830;-7.31;-38.94
210667;-3.58;-42.6
230835;-5.67;-39.19
220635;-4.68;-41.42
521305;-15.05;-48.16
320340;-21.06;-41.36
521308;-13.53;-48.22
270530;-9.3;-36.86
431225;-30.12;-52.04
314180;-17.21;-42.59
314190;-21.68;-44.6
521310;-17.56;-52.55
352980;-22.4;-48.45
110120;-11.19;-61.51
353000;-19.97;-50.13
314200;-16.26;-44.16
352990;-24.28;-47.45
330300;-21.41;-42.19
171320;-9.56;-48.39
411590;-23.25;-52.77
210670;-6.37;-44.36
314210;-20.89;-42.34
431230;-27.49;-53.68
314220;-21.19;-42.61
230837;-3.56;-39.97
500560;-20.24;-56.37
210675;-3.56;-44.58
260930;-8.11;-38.72
353010;-21.13;-51.1
292140;-10.95;-40.57
171330;-9.52;-48.59
292145;-14.24;-40.77
110130;-11.02;-62.67
353020;-22.29;-51.9
411600;-22.96;-51.45
353030;-20.81;-49.52
510562;-15.67;-58.09
353040;-20.61;-49.46
314225;-14.74;-44.4
421085;-27.19;-50.07
210680;-2.06;-44.78
411605;-25.09;-54.24
230840;-7.25;-39.14
150460;-2.58;-49.5
353050;-21.46;-47
421090;-26.77;-53.05
314230;-20.33;-44.05
314240;-19.84;-45.41
250940;-7.29;-35.47
353060;-23.52;-46.18
353070;-22.37;-46.94
521340;-16.54;-50.73
280410;-10.57;-37.34
353080;-22.43;-46.95
150470;-1.88;-48.76
230850;-5.74;-39.62
353090;-22.92;-47.56
210690;-3.49;-45.25
353100;-20.85;-50.09
421100;-27.1;-53.4
353110;-24.08;-46.62
314250;-18.32;-44.11
220640;-5.56;-42.6
220650;-6.99;-41.02
314260;-21.75;-45.54
230860;-4.78;-40.06
250950;-7.08;-35.95
314270;-14.42;-44.36
320350;-18.12;-40.36
240770;-6.48;-35.28
431235;-28.65;-52.06
150480;-2;-54.06
240780;-6.06;-35.33
521350;-13.25;-46.9
314280;-18.87;-48.88
280420;-10.02;-37.56
220660;-9.75;-45.3
353120;-22.68;-46.68
431237;-28.68;-50.78
353130;-21.26;-48.49
353140;-20.77;-49.71
314290;-15.15;-42.87
353150;-20.9;-48.64
314300;-21.32;-46.36
431238;-29.16;-51.63
421105;-27.22;-50.97
314310;-18.72;-47.49
353160;-21.29;-51.56
421110;-26.46;-50.23
240790;-6.44;-35.78
171360;-10.76;-48.1
314315;-16.86;-41.25
250960;-7.21;-38.58
353180;-22.94;-47.31
110140;-10.24;-63.29
292150;-10.43;-39.33
314320;-21.19;-46.97
171370;-10;-48.99
314340;-22.43;-46.57
250970;-7.88;-37.11
353170;-22.95;-45.84
270540;-9.6;-37.24
431240;-29.68;-51.46
210700;-5.83;-47.06
314330;-16.73;-43.86
521370;-16;-51.39
314345;-15.17;-42.49
521375;-17.44;-51.17
521377;-13.11;-48.6
230870;-5.1;-38.37
314350;-18.6;-45.35
230880;-3.46;-40.68
261430;-7.63;-39.55
411610;-24.06;-53
260940;-8.11;-35.09
431242;-28.69;-52.69
292160;-11.55;-43.28
411620;-25.47;-48.83
521380;-17.73;-49.1
230890;-3.22;-40.12
431244;-29.36;-49.93
353190;-20.73;-48.05
521385;-15.32;-50.05
220665;-9.72;-43.9
421120;-28.65;-49.2
314360;-18.54;-44.6
292170;-11.55;-41.15
220667;-3.74;-42.31
314370;-19.21;-43.37
421125;-28.8;-49.72
431245;-31.58;-52.63
431247;-29.53;-51.08
210710;-2.86;-44.03
292180;-15.02;-42.36
353200;-22.87;-46.79
521390;-16.12;-50.21
240800;-5.18;-37.34
431250;-31.1;-50.92
353205;-21.5;-48.15
521400;-14.74;-50.57
150490;-1.52;-49.21
140030;2.43;-60.9
230900;-3.9;-40.74
292190;-13;-41.37
431260;-29.16;-51.86
292200;-18.08;-39.55
320360;-18.09;-40.51
431261;-28.31;-51.18
431262;-28.32;-51.76
230910;-4.3;-38.99
250980;-7.02;-35.46
292205;-11.96;-41.63
500568;-23.93;-54.27
521405;-13.77;-50.28
292210;-11.85;-40.47
314380;-22.61;-46.36
411630;-23.14;-51.77
292220;-13;-39.11
320370;-20.46;-41.41
292225;-12.06;-43.54
320380;-20.95;-41.34
314390;-21.13;-42.36
280430;-10.42;-36.95
270550;-9.3;-35.94
220669;-3.31;-42.09
171395;-7.14;-48.61
292230;-12.62;-38.99
353210;-20.99;-51.27
